variant,seed,expected_n,mutation_id,step,kind,outcome,channel,local_failures
V5_control,1235,10000,1014,759,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1015,3081,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1016,1577,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1017,1329,INSTR_TYPE_MOD,applied,C1,1
V5_control,1235,10000,1018,773,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1019,3753,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1020,3911,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1021,2054,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1022,3805,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1023,0,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1024,716,INSTR_WORD_MOD_FULL,applied,C1,4
V5_control,1235,10000,1025,2557,INSTR_WORD_MOD_FULL,applied,C1,2
V5_control,1235,10000,1026,1190,INSTR_WORD_MOD_FULL,applied,C1,5
V5_control,1235,10000,1027,2605,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1028,3103,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1235,10000,1029,3532,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1235,10000,1030,3157,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1235,10000,1031,498,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1032,1979,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1033,2064,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1034,2529,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1035,295,INSTR_WORD_MOD_SUR,applied,C1,2
V5_control,1235,10000,1036,673,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1037,174,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1038,1448,LOAD_VAL_MOD,applied,C1,2
V5_control,1235,10000,1039,1855,LOAD_VAL_MOD,applied,C1,2
V5_control,1235,10000,1040,617,MEM_VAL_MOD,applied,C1,1
V5_control,1235,10000,1041,902,MEM_VAL_MOD,applied,C1,4
V5_control,1235,10000,1042,2192,MEM_VAL_MOD,applied,C1,4
V5_control,1235,10000,1043,3076,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1044,1841,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1045,3929,MEM_VAL_MOD,applied,applied_other,0
V5_control,1235,10000,1046,2507,MEM_VAL_MOD,applied,C1,1
V5_control,1235,10000,1047,173,MEM_VAL_MOD,applied,C1,4
V5_control,1235,10000,1048,0,MEM_VAL_MOD,applied,C1,10
V5_control,1235,10000,1049,1700,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1050,2571,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1051,3402,PRE_EXEC_REG_MOD,applied,C1,3
V5_control,1235,10000,1052,2541,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1053,452,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1235,10000,1054,670,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1235,10000,1055,999,PRE_EXEC_REG_MOD,applied,C1,1
V5_control,1235,10000,1056,0,PRE_EXEC_REG_MOD,applied,C1,9
V5_control,1235,10000,1057,2277,STORE_OUT_MOD,applied,C1,2
V5_control,1235,10000,1058,3919,STORE_OUT_MOD,applied,C1,1
V5_control,1235,10000,1059,3509,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1060,276,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1061,2070,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1062,147,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1063,3813,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1064,688,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1065,167,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1066,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1067,450,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1068,170,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1069,1956,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1235,10000,1070,982,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1071,939,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1235,10000,1072,3842,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1073,2552,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1074,3513,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1075,516,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1235,10000,1076,3929,TXN_PREV_WORD_MOD,applied,C1,16
V5_control,1235,10000,1077,686,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1235,10000,1078,1088,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1235,10000,1079,0,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1080,2044,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1081,0,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1082,530,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1083,908,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1084,3899,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1085,778,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1086,3089,INSTR_TYPE_MOD,applied,C1,1
V5_control,1235,10000,1087,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1088,2311,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1089,0,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1090,999,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1091,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1092,1075,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1093,3441,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1094,2796,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1095,0,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1096,1870,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1097,2960,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1098,2561,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1099,0,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1100,1223,INSTR_TYPE_MOD,applied,C1,1
V5_control,1235,10000,1101,2995,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1102,2924,COMP_OUT_MOD,applied,C1,1
V5_control,1235,10000,1103,3434,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1104,999,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1105,2914,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1106,3127,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1107,2167,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1108,700,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1109,382,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1110,3101,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1111,2480,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1112,3929,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1113,2507,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1114,1085,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1115,3588,INSTR_TYPE_MOD,error,error,0
V5_control,1235,10000,1116,2527,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1117,2860,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1118,74,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1119,3753,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1120,754,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1121,1000,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1122,1850,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1123,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1124,375,INSTR_WORD_MOD_FULL,applied,C1,3
V5_control,1235,10000,1125,1764,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1126,58,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1127,851,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1128,688,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1129,988,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1235,10000,1130,686,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1131,2350,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1132,3166,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1133,3731,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1134,2596,INSTR_WORD_MOD_SUR,applied,C1,3
V5_control,1235,10000,1135,374,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1136,596,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1137,842,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1138,1999,LOAD_VAL_MOD,applied,C1,1
V5_control,1235,10000,1139,2055,LOAD_VAL_MOD,applied,C1,2
V5_control,1235,10000,1140,2468,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1141,3531,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1142,3346,MEM_VAL_MOD,applied,C1,4
V5_control,1235,10000,1143,1864,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1144,3540,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1145,3929,MEM_VAL_MOD,applied,applied_other,0
V5_control,1235,10000,1146,174,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1147,840,MEM_VAL_MOD,applied,applied_other,0
V5_control,1235,10000,1148,0,MEM_VAL_MOD,applied,C1,10
V5_control,1235,10000,1149,1311,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1150,3868,PRE_EXEC_REG_MOD,applied,C1,5
V5_control,1235,10000,1151,2279,PRE_EXEC_REG_MOD,error,error,2
V5_control,1235,10000,1152,2563,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1153,374,PRE_EXEC_REG_MOD,applied,C1,1
V5_control,1235,10000,1154,1845,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1235,10000,1155,1000,PRE_EXEC_REG_MOD,applied,C1,3
V5_control,1235,10000,1156,0,PRE_EXEC_REG_MOD,applied,C1,9
V5_control,1235,10000,1157,1327,STORE_OUT_MOD,applied,C1,2
V5_control,1235,10000,1158,3911,STORE_OUT_MOD,applied,C1,2
V5_control,1235,10000,1159,2998,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1160,3531,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1161,1778,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1162,408,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1163,696,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1164,921,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1165,3155,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1166,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1167,687,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1168,3557,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1169,3699,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1235,10000,1170,902,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1235,10000,1171,3882,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1235,10000,1172,38,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1173,2574,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1174,921,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1235,10000,1175,1844,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1235,10000,1176,3929,TXN_PREV_WORD_MOD,applied,C1,16
V5_control,1235,10000,1177,1855,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1235,10000,1178,289,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1179,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1180,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1181,999,INSTR_TYPE_MOD,applied,C1,2
V5_control,1235,10000,1182,3073,INSTR_TYPE_MOD,applied,C1,1
V5_control,1235,10000,1183,3130,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1184,0,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1185,371,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1186,3103,INSTR_TYPE_MOD,applied,C1,9
V5_control,1235,10000,1187,3559,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1188,595,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1189,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1190,452,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1191,385,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1192,452,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1193,0,INSTR_TYPE_MOD,applied,C1,8
V5_control,1235,10000,1194,0,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1195,0,INSTR_TYPE_MOD,applied,C1,8
V5_control,1235,10000,1196,908,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1235,10000,1197,3787,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1198,301,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1199,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1200,3441,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1201,2928,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1202,2964,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1203,3441,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1204,293,COMP_OUT_MOD,applied,C1,1
V5_control,1235,10000,1205,3029,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1206,3127,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1207,2546,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1208,2154,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1209,730,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1210,3766,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1211,367,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1212,3929,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1213,529,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1214,524,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1215,1969,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1216,2581,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1217,633,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1218,2585,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1219,3441,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1220,285,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1221,841,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1222,368,INSTR_TYPE_MOD,applied,C1,7
V5_control,1235,10000,1223,0,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1224,2207,INSTR_WORD_MOD_FULL,applied,C1,3
V5_control,1235,10000,1225,2580,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1226,237,INSTR_WORD_MOD_FULL,applied,C1,2
V5_control,1235,10000,1227,74,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1228,530,INSTR_WORD_MOD_FULL,applied,C1,4
V5_control,1235,10000,1229,834,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1230,3561,INSTR_WORD_MOD_FULL,applied,C1,3
V5_control,1235,10000,1231,895,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1232,2076,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1233,2241,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1234,3109,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1235,295,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1236,2488,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1237,450,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1238,2148,LOAD_VAL_MOD,applied,C1,2
V5_control,1235,10000,1239,2054,LOAD_VAL_MOD,applied,C1,2
V5_control,1235,10000,1240,1959,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1241,3894,MEM_VAL_MOD,applied,C1,4
V5_control,1235,10000,1242,2272,MEM_VAL_MOD,applied,C1,4
V5_control,1235,10000,1243,233,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1244,750,MEM_VAL_MOD,applied,C1,4
V5_control,1235,10000,1245,3929,MEM_VAL_MOD,applied,applied_other,0
V5_control,1235,10000,1246,174,MEM_VAL_MOD,applied,C1,4
V5_control,1235,10000,1247,170,MEM_VAL_MOD,applied,applied_other,0
V5_control,1235,10000,1248,0,MEM_VAL_MOD,applied,C1,10
V5_control,1235,10000,1249,2691,PRE_EXEC_REG_MOD,applied,C1,1
V5_control,1235,10000,1250,1778,PRE_EXEC_REG_MOD,applied,C1,3
V5_control,1235,10000,1251,1150,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1235,10000,1252,618,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1253,3441,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1254,356,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1235,10000,1255,1855,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1256,0,PRE_EXEC_REG_MOD,applied,C1,9
V5_control,1235,10000,1257,3576,STORE_OUT_MOD,applied,C1,2
V5_control,1235,10000,1258,3917,STORE_OUT_MOD,applied,C1,2
V5_control,1235,10000,1259,1383,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1260,3894,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1261,934,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1262,2106,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1263,1009,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1264,2960,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1265,3897,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1266,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1267,2507,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1268,524,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1269,129,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1270,276,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1235,10000,1271,3683,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1235,10000,1272,2289,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1273,2597,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1274,3755,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1275,3139,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1276,3929,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1277,175,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1235,10000,1278,3805,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1235,10000,1279,2439,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1280,3406,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1281,530,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1282,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1283,3434,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1284,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1285,2528,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1286,834,INSTR_TYPE_MOD,applied,C1,1
V5_control,1235,10000,1287,1887,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1288,594,MEM_VAL_MOD,applied,C1,1
V5_control,1235,10000,1289,2507,INSTR_WORD_MOD_FULL,applied,C1,9
V5_control,1235,10000,1290,2173,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1291,0,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1292,842,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1293,374,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1294,2607,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1295,3753,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1296,2073,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1297,523,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1235,10000,1298,670,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1235,10000,1299,2438,INSTR_TYPE_MOD,applied,C1,2
V5_control,1235,10000,1300,608,INSTR_WORD_MOD_FULL,applied,C1,3
V5_control,1235,10000,1301,958,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1302,538,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1303,3441,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1304,608,COMP_OUT_MOD,applied,C1,2
V5_control,1235,10000,1305,1263,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1306,3808,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1307,1296,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1308,2724,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1309,2607,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1310,610,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1311,3793,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1312,3929,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1313,451,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1314,759,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1235,10000,1315,454,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1316,1992,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1317,2749,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1318,303,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1319,921,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1320,168,INSTR_TYPE_MOD,applied,C1,4
V5_control,1235,10000,1321,1090,INSTR_TYPE_MOD,applied,C1,3
V5_control,1235,10000,1322,995,INSTR_TYPE_MOD,applied,C1,5
V5_control,1235,10000,1323,0,INSTR_TYPE_MOD,applied,C1,6
V5_control,1235,10000,1324,1882,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1325,624,INSTR_WORD_MOD_FULL,applied,C1,3
V5_control,1235,10000,1326,3412,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1327,653,INSTR_WORD_MOD_FULL,applied,C1,5
V5_control,1235,10000,1328,843,INSTR_WORD_MOD_FULL,applied,C1,4
V5_control,1235,10000,1329,515,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1235,10000,1330,1000,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1235,10000,1331,964,INSTR_WORD_MOD_SUR,applied,C1,3
V5_control,1235,10000,1332,1469,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1333,239,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1334,3725,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1235,10000,1335,1001,INSTR_WORD_MOD_SUR,applied,C1,2
V5_control,1235,10000,1336,3900,INSTR_WORD_MOD_SUR,applied,C1,32
V5_control,1235,10000,1337,3157,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1235,10000,1338,1858,LOAD_VAL_MOD,applied,C1,2
V5_control,1235,10000,1339,2054,LOAD_VAL_MOD,applied,C1,1
V5_control,1235,10000,1340,3630,MEM_VAL_MOD,applied,C1,1
V5_control,1235,10000,1341,3560,MEM_VAL_MOD,error,error,2
V5_control,1235,10000,1342,2796,MEM_VAL_MOD,applied,C1,4
V5_control,1235,10000,1343,236,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1344,3789,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1345,3929,MEM_VAL_MOD,applied,applied_other,0
V5_control,1235,10000,1346,174,MEM_VAL_MOD,applied,C1,2
V5_control,1235,10000,1347,685,MEM_VAL_MOD,applied,C1,6
V5_control,1235,10000,1348,0,MEM_VAL_MOD,applied,C1,10
V5_control,1235,10000,1349,1176,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1235,10000,1350,1744,PRE_EXEC_REG_MOD,applied,C1,1
V5_control,1235,10000,1351,2338,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1352,3892,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1235,10000,1353,688,PRE_EXEC_REG_MOD,applied,C1,2
